"Date","Price","Open","High","Low","Vol.","Change %"
"10/07/2011","69.36","69.36","69.36","69.36","","-0.42%"
"10/06/2011","69.65","69.65","69.65","69.65","","-0.09%"
"10/05/2011","69.71","69.71","69.71","69.71","","-0.04%"
"10/04/2011","69.74","69.74","69.74","69.74","","0.58%"
"10/03/2011","69.34","69.34","69.34","69.34","","-0.06%"
"09/30/2011","69.38","69.38","69.38","69.38","","-0.98%"
"09/29/2011","70.07","70.07","70.07","70.07","","-1.81%"
"09/28/2011","71.36","71.36","71.36","71.36","","-1.29%"
"09/27/2011","72.29","72.29","72.29","72.29","","-1.36%"
"09/26/2011","73.29","73.29","73.29","73.29","","-1.35%"
"09/23/2011","74.29","74.29","74.29","74.29","","-0.35%"
"09/22/2011","74.55","74.55","74.55","74.55","","-0.19%"
"09/21/2011","74.69","74.69","74.69","74.69","","-0.24%"
"09/20/2011","74.87","74.87","74.87","74.87","","-0.31%"
"09/19/2011","75.10","75.10","75.10","75.10","","-0.28%"
"09/16/2011","75.31","75.31","75.31","75.31","","0.33%"
"09/15/2011","75.06","75.06","75.06","75.06","","0.17%"
"09/14/2011","74.93","74.93","74.93","74.93","","0.31%"
"09/13/2011","74.70","74.70","74.70","74.70","","1.25%"
"09/12/2011","73.78","73.78","73.78","73.78","","-0.22%"
"09/09/2011","73.94","73.94","73.94","73.94","","-0.91%"
"09/08/2011","74.62","74.62","74.62","74.62","","0.66%"
"09/07/2011","74.13","74.13","74.13","74.13","","0.72%"
"09/06/2011","73.60","73.60","73.60","73.60","","-0.59%"
"09/05/2011","74.04","74.04","74.04","74.04","","-1.16%"
"09/02/2011","74.91","74.91","74.91","74.91","","-0.44%"
"09/01/2011","75.24","75.24","75.24","75.24","","-1.20%"
"08/30/2011","76.15","76.15","76.15","76.15","","0.45%"
"08/29/2011","75.81","75.81","75.81","75.81","","-0.51%"
"08/26/2011","76.20","76.20","76.20","76.20","","0.08%"
"08/25/2011","76.14","76.14","76.14","76.14","","-1.55%"
"08/24/2011","77.34","77.34","77.34","77.34","","-0.66%"
"08/23/2011","77.85","77.85","77.85","77.85","","-0.14%"
"08/22/2011","77.96","77.96","77.96","77.96","","-0.85%"
"08/19/2011","78.63","78.63","78.63","78.63","","-0.24%"
"08/18/2011","78.82","78.82","78.82","78.82","","0.18%"
"08/17/2011","78.68","78.68","78.68","78.68","","0.05%"
"08/16/2011","78.64","78.64","78.64","78.64","","0.13%"
"08/15/2011","78.54","78.54","78.54","78.54","","-0.08%"
"08/12/2011","78.60","78.60","78.60","78.60","","-0.44%"
"08/11/2011","78.95","78.95","78.95","78.95","","0.64%"
"08/10/2011","78.45","78.45","78.45","78.45","","-0.56%"
"08/09/2011","78.89","78.89","78.89","78.89","","-3.76%"
"08/08/2011","81.97","81.97","81.97","81.97","","-2.01%"
"08/05/2011","83.65","83.65","83.65","83.65","","-1.30%"
"08/04/2011","84.75","84.75","84.75","84.75","","-0.08%"
"08/03/2011","84.82","84.82","84.82","84.82","","0.07%"
"08/02/2011","84.76","84.76","84.76","84.76","","1.06%"
"08/01/2011","83.87","83.87","83.87","83.87","","-0.53%"
"07/29/2011","84.32","84.32","84.32","84.32","","-0.39%"
"07/28/2011","84.65","84.65","84.65","84.65","","-0.88%"
"07/27/2011","85.40","85.40","85.40","85.40","","0.16%"
"07/26/2011","85.26","85.26","85.26","85.26","","-0.20%"
"07/25/2011","85.43","85.43","85.43","85.43","","-0.16%"
"07/22/2011","85.57","85.57","85.57","85.57","","0.20%"
"07/21/2011","85.40","85.40","85.40","85.40","","-0.38%"
"07/20/2011","85.73","85.73","85.73","85.73","","-0.48%"
"07/19/2011","86.14","86.14","86.14","86.14","","-0.20%"
"07/18/2011","86.31","86.31","86.31","86.31","","-1.31%"
"07/15/2011","87.46","87.46","87.46","87.46","","1.69%"
"07/14/2011","86.01","86.01","86.01","86.01","","-0.59%"
"07/13/2011","86.52","86.52","86.52","86.52","","-1.14%"
"07/12/2011","87.52","87.52","87.52","87.52","","-1.82%"
"07/11/2011","89.14","89.14","89.14","89.14","","-0.60%"
"07/08/2011","89.68","89.68","89.68","89.68","","-0.55%"
"07/07/2011","90.18","90.18","90.18","90.18","","-0.21%"
"07/06/2011","90.37","90.37","90.37","90.37","","-0.41%"
"07/05/2011","90.74","90.74","90.74","90.74","","-0.42%"
"07/04/2011","91.12","91.12","91.12","91.12","","0.29%"
"07/01/2011","90.86","90.86","90.86","90.86","","-0.55%"
"06/30/2011","91.36","91.36","91.36","91.36","","0.18%"
"06/29/2011","91.20","91.20","91.20","91.20","","0.34%"
"06/28/2011","90.89","90.89","90.89","90.89","","0.30%"
"06/27/2011","90.62","90.62","90.62","90.62","","0.02%"
"06/24/2011","90.60","90.60","90.60","90.60","","-0.28%"
"06/23/2011","90.85","90.85","90.85","90.85","","0.13%"
"06/22/2011","90.73","90.73","90.73","90.73","","-0.77%"
"06/21/2011","91.43","91.43","91.43","91.43","","0.16%"
"06/20/2011","91.28","91.28","91.28","91.28","","-0.16%"
"06/17/2011","91.43","91.43","91.43","91.43","","-0.02%"
"06/16/2011","91.45","91.45","91.45","91.45","","0.08%"
"06/15/2011","91.38","91.38","91.38","91.38","","-0.71%"
"06/14/2011","92.03","92.03","92.03","92.03","","-0.36%"
"06/13/2011","92.36","92.36","92.36","92.36","","-0.60%"
"06/10/2011","92.92","92.92","92.92","92.92","","-0.35%"
"06/09/2011","93.25","93.25","93.25","93.25","","-0.26%"
"06/08/2011","93.49","93.49","93.49","93.49","","0.04%"
"06/07/2011","93.45","93.45","93.45","93.45","","0.24%"
"06/06/2011","93.23","93.23","93.23","93.23","","-0.42%"
"06/03/2011","93.62","93.62","93.62","93.62","","-0.09%"
"06/02/2011","93.70","93.70","93.70","93.70","","0.53%"
"05/31/2011","93.21","93.21","93.21","93.21","","0.06%"
"05/30/2011","93.15","93.15","93.15","93.15","","-0.15%"
"05/27/2011","93.29","93.29","93.29","93.29","","-0.09%"
"05/26/2011","93.37","93.37","93.37","93.37","","0.02%"
"05/25/2011","93.35","93.35","93.35","93.35","","0.13%"
"05/24/2011","93.23","93.23","93.23","93.23","","0.02%"
"05/23/2011","93.21","93.21","93.21","93.21","","-0.09%"
"05/20/2011","93.29","93.29","93.29","93.29","","-0.27%"
"05/19/2011","93.54","93.54","93.54","93.54","","0.09%"
"05/18/2011","93.46","93.46","93.46","93.46","","-0.19%"
"05/17/2011","93.64","93.64","93.64","93.64","","-0.04%"
"05/16/2011","93.68","93.68","93.68","93.68","","-0.02%"
"05/13/2011","93.70","93.70","93.70","93.70","","0.39%"
"05/12/2011","93.34","93.34","93.34","93.34","","-0.41%"
"05/11/2011","93.72","93.72","93.72","93.72","","-0.57%"
"05/10/2011","94.26","94.26","94.26","94.26","","-0.65%"
"05/09/2011","94.88","94.88","94.88","94.88","","-0.46%"
"05/06/2011","95.32","95.32","95.32","95.32","","0.01%"
"05/05/2011","95.31","95.31","95.31","95.31","","0.41%"
"05/04/2011","94.92","94.92","94.92","94.92","","0.27%"
"05/03/2011","94.66","94.66","94.66","94.66","","0.51%"
"04/29/2011","94.18","94.18","94.18","94.18","","0.39%"
"04/28/2011","93.81","93.81","93.81","93.81","","-0.23%"
"04/27/2011","94.03","94.03","94.03","94.03","","0.41%"
"04/26/2011","93.65","93.65","93.65","93.65","","-0.19%"
"04/21/2011","93.83","93.83","93.83","93.83","","0.12%"
"04/20/2011","93.72","93.72","93.72","93.72","","-0.31%"
"04/19/2011","94.01","94.01","94.01","94.01","","-0.13%"
"04/18/2011","94.13","94.13","94.13","94.13","","-0.25%"
"04/15/2011","94.37","94.37","94.37","94.37","","0.73%"
"04/14/2011","93.69","93.69","93.69","93.69","","0.29%"
"04/13/2011","93.42","93.42","93.42","93.42","","-0.47%"
"04/12/2011","93.86","93.86","93.86","93.86","","-0.47%"
"04/11/2011","94.30","94.30","94.30","94.30","","0.61%"
"04/08/2011","93.73","93.73","93.73","93.73","","0.47%"
"04/07/2011","93.29","93.29","93.29","93.29","","0.33%"
"04/06/2011","92.98","92.98","92.98","92.98","","0.06%"
"04/05/2011","92.92","92.92","92.92","92.92","","1.50%"
"04/04/2011","91.55","91.55","91.55","91.55","","1.35%"
"04/01/2011","90.33","90.33","90.33","90.33","","0.93%"
"03/31/2011","89.50","89.50","89.50","89.50","","0.26%"
"03/30/2011","89.27","89.27","89.27","89.27","","-0.04%"
"03/29/2011","89.31","89.31","89.31","89.31","","-0.48%"
"03/28/2011","89.74","89.74","89.74","89.74","","0.26%"
"03/25/2011","89.51","89.51","89.51","89.51","","0.33%"
"03/24/2011","89.22","89.22","89.22","89.22","","-0.39%"
"03/23/2011","89.57","89.57","89.57","89.57","","-0.09%"
"03/22/2011","89.65","89.65","89.65","89.65","","-0.59%"
"03/21/2011","90.18","90.18","90.18","90.18","","-1.64%"
"03/18/2011","91.68","91.68","91.68","91.68","","-0.64%"
"03/17/2011","92.27","92.27","92.27","92.27","","-0.01%"
"03/16/2011","92.28","92.28","92.28","92.28","","-0.19%"
"03/15/2011","92.46","92.46","92.46","92.46","","1.24%"
"03/14/2011","91.33","91.33","91.33","91.33","","1.47%"
"03/11/2011","90.01","90.01","90.01","90.01","","0.86%"
"03/10/2011","89.24","89.24","89.24","89.24","","-2.44%"
"03/09/2011","91.47","91.47","91.47","91.47","","-1.68%"
"03/08/2011","93.03","93.03","93.03","93.03","","-1.04%"
"03/07/2011","94.01","94.01","94.01","94.01","","-1.05%"
"03/04/2011","95.01","95.01","95.01","95.01","","-0.07%"
"03/03/2011","95.08","95.08","95.08","95.08","","-0.03%"
"03/02/2011","95.11","95.11","95.11","95.11","","-0.25%"
"03/01/2011","95.35","95.35","95.35","95.35","","-1.36%"
"02/28/2011","96.66","96.66","96.66","96.66","","-1.09%"
"02/25/2011","97.73","97.73","97.73","97.73","","0.22%"
"02/24/2011","97.52","97.52","97.52","97.52","","0.58%"
"02/23/2011","96.96","96.96","96.96","96.96","","0.02%"
"02/22/2011","96.94","96.94","96.94","96.94","","0.42%"
"02/21/2011","96.53","96.53","96.53","96.53","","-0.91%"
"02/18/2011","97.42","97.42","97.42","97.42","","-0.36%"
"02/17/2011","97.77","97.77","97.77","97.77","","-0.02%"
"02/16/2011","97.79","97.79","97.79","97.79","","-0.01%"
"02/15/2011","97.80","97.80","97.80","97.80","","0.12%"
"02/14/2011","97.68","97.68","97.68","97.68","","-0.29%"
"02/11/2011","97.96","97.96","97.96","97.96","","0.34%"
"02/10/2011","97.63","97.63","97.63","97.63","","-0.22%"
"02/09/2011","97.85","97.85","97.85","97.85","","-0.06%"
"02/08/2011","97.91","97.91","97.91","97.91","","0.07%"
"02/07/2011","97.84","97.84","97.84","97.84","","-0.07%"
"02/04/2011","97.91","97.91","97.91","97.91","","0.16%"
"02/03/2011","97.75","97.75","97.75","97.75","","-0.28%"
"02/02/2011","98.02","98.02","98.02","98.02","","-0.62%"
"02/01/2011","98.63","98.63","98.63","98.63","","-0.39%"
"01/31/2011","99.02","99.02","99.02","99.02","","-1.09%"
"01/28/2011","100.11","100.11","100.11","100.11","","-0.99%"
"01/27/2011","101.11","101.11","101.11","101.11","","0.06%"
"01/26/2011","101.05","101.05","101.05","101.05","","0.41%"
"01/25/2011","100.64","100.64","100.64","100.64","","-0.14%"
"01/24/2011","100.78","100.78","100.78","100.78","","0.01%"
"01/21/2011","100.77","100.77","100.77","100.77","","0.08%"
"01/20/2011","100.69","100.69","100.69","100.69","","-0.14%"
"01/19/2011","100.83","100.83","100.83","100.83","","0.07%"
"01/18/2011","100.76","100.76","100.76","100.76","","-0.47%"
"01/17/2011","101.24","101.24","101.24","101.24","","-0.50%"
"01/14/2011","101.75","101.75","101.75","101.75","","-0.16%"
"01/13/2011","101.91","101.91","101.91","101.91","","0.42%"
"01/12/2011","101.48","101.48","101.48","101.48","","-0.55%"
"01/11/2011","102.04","102.04","102.04","102.04","","-0.68%"
"01/10/2011","102.74","102.74","102.74","102.74","","-0.75%"
"01/07/2011","103.52","103.52","103.52","103.52","","0.81%"
"01/06/2011","102.69","102.69","102.69","102.69","","2.09%"
"01/05/2011","100.59","100.59","100.59","100.59","","0.97%"
"01/04/2011","99.62","99.62","99.62","99.62","","0.39%"
"01/03/2011","99.23","99.23","99.23","99.23","","1.44%"
"12/31/2010","97.82","97.82","97.82","97.82","","0.57%"
"12/30/2010","97.27","97.27","97.27","97.27","","0.35%"
"12/29/2010","96.93","96.93","96.93","96.93","","0.25%"
"12/28/2010","96.69","96.69","96.69","96.69","","0.19%"
"12/27/2010","96.51","96.51","96.51","96.51","","-0.34%"
"12/24/2010","96.84","96.84","96.84","96.84","","0.36%"
"12/23/2010","96.49","96.49","96.49","96.49","","0.25%"
"12/22/2010","96.25","96.25","96.25","96.25","","0.20%"
"12/21/2010","96.06","96.06","96.06","96.06","","-0.51%"
"12/20/2010","96.55","96.55","96.55","96.55","","-0.13%"
"12/17/2010","96.68","96.68","96.68","96.68","","0.21%"
"12/16/2010","96.48","96.48","96.48","96.48","","-0.44%"
"12/15/2010","96.91","96.91","96.91","96.91","","-0.48%"
"12/14/2010","97.38","97.38","97.38","97.38","","-0.13%"
"12/10/2010","97.51","97.51","97.51","97.51","","-0.25%"
"12/09/2010","97.75","97.75","97.75","97.75","","0.29%"
"12/08/2010","97.47","97.47","97.47","97.47","","0.23%"
"12/07/2010","97.25","97.25","97.25","97.25","","-0.02%"
"12/06/2010","97.27","97.27","97.27","97.27","","-0.09%"
"12/03/2010","97.36","97.36","97.36","97.36","","-0.05%"
"12/02/2010","97.41","97.41","97.41","97.41","","0.29%"
"12/01/2010","97.13","97.13","97.13","97.13","","-0.90%"
"11/30/2010","98.01","98.01","98.01","98.01","","-0.51%"
"11/29/2010","98.51","98.51","98.51","98.51","","-0.41%"
"11/26/2010","98.92","98.92","98.92","98.92","","-0.71%"
"11/25/2010","99.63","99.63","99.63","99.63","","-0.54%"
"11/24/2010","100.17","100.17","100.17","100.17","","-0.21%"
"11/23/2010","100.38","100.38","100.38","100.38","","-0.33%"
"11/22/2010","100.71","100.71","100.71","100.71","","-0.02%"
"11/19/2010","100.73","100.73","100.73","100.73","","0.21%"
"11/18/2010","100.52","100.52","100.52","100.52","","-0.10%"
"11/17/2010","100.62","100.62","100.62","100.62","","-0.13%"
"11/16/2010","100.75","100.75","100.75","100.75","","-0.75%"
"11/15/2010","101.51","101.51","101.51","101.51","","-0.28%"
"11/12/2010","101.79","101.79","101.79","101.79","","0.42%"
"11/11/2010","101.36","101.36","101.36","101.36","","-0.28%"
"11/10/2010","101.64","101.64","101.64","101.64","","-0.24%"
"11/09/2010","101.88","101.88","101.88","101.88","","-0.38%"
"11/08/2010","102.27","102.27","102.27","102.27","","0.31%"
"11/05/2010","101.95","101.95","101.95","101.95","","0.00%"
"11/04/2010","101.95","101.95","101.95","101.95","","0.29%"
"11/03/2010","101.66","101.66","101.66","101.66","","-0.88%"
"11/02/2010","102.56","102.56","102.56","102.56","","-0.17%"
"11/01/2010","102.73","102.73","102.73","102.73","","0.36%"
"10/29/2010","102.36","102.36","102.36","102.36","","0.40%"
"10/28/2010","101.95","101.95","101.95","101.95","","-0.28%"
"10/27/2010","102.24","102.24","102.24","102.24","","-1.08%"
"10/26/2010","103.36","103.36","103.36","103.36","","0.45%"
"10/25/2010","102.90","102.90","102.90","102.90","","0.13%"
"10/22/2010","102.77","102.77","102.77","102.77","","0.61%"
"10/21/2010","102.15","102.15","102.15","102.15","","0.24%"
"10/19/2010","101.91","101.91","101.91","101.91","","0.63%"
"10/18/2010","101.27","101.27","101.27","101.27","","0.42%"
"10/15/2010","100.85","100.85","100.85","100.85","","0.40%"
"10/14/2010","100.45","100.45","100.45","100.45","","0.16%"
"10/13/2010","100.29","100.29","100.29","100.29","","-0.24%"
"10/12/2010","100.53","100.53","100.53","100.53","","0.20%"
"10/11/2010","100.33","100.33","100.33","100.33","","-0.08%"
"10/08/2010","100.41","100.41","100.41","100.41","","-0.18%"
"10/07/2010","100.59","100.59","100.59","100.59","","0.50%"
"10/06/2010","100.09","100.09","100.09","100.09","","0.71%"
"10/05/2010","99.38","99.38","99.38","99.38","","0.00%"
"10/04/2010","99.38","99.38","99.38","99.38","","0.23%"
"10/01/2010","99.15","99.15","99.15","99.15","","0.23%"
"09/30/2010","98.92","98.92","98.92","98.92","","0.24%"
"09/29/2010","98.68","98.68","98.68","98.68","","0.28%"
"09/28/2010","98.40","98.40","98.40","98.40","","0.62%"
"09/27/2010","97.79","97.79","97.79","97.79","","-0.60%"
"09/24/2010","98.38","98.38","98.38","98.38","","0.05%"
"09/23/2010","98.33","98.33","98.33","98.33","","-0.35%"
"09/22/2010","98.68","98.68","98.68","98.68","","0.48%"
"09/21/2010","98.21","98.21","98.21","98.21","","-0.22%"
"09/20/2010","98.43","98.43","98.43","98.43","","0.63%"
"09/17/2010","97.81","97.81","97.81","97.81","","0.05%"
"09/16/2010","97.76","97.76","97.76","97.76","","0.06%"
"09/15/2010","97.70","97.70","97.70","97.70","","0.74%"
"09/14/2010","96.98","96.98","96.98","96.98","","1.45%"
"09/13/2010","95.59","95.59","95.59","95.59","","-0.01%"
"09/10/2010","95.60","95.60","95.60","95.60","","0.23%"
"09/09/2010","95.38","95.38","95.38","95.38","","-0.19%"
"09/08/2010","95.56","95.56","95.56","95.56","","0.39%"
"09/07/2010","95.19","95.19","95.19","95.19","","0.05%"
"09/06/2010","95.14","95.14","95.14","95.14","","-0.46%"
"09/03/2010","95.58","95.58","95.58","95.58","","-0.55%"
"09/02/2010","96.11","96.11","96.11","96.11","","0.34%"
"09/01/2010","95.78","95.78","95.78","95.78","","-0.16%"
"08/31/2010","95.93","95.93","95.93","95.93","","-0.21%"
"08/30/2010","96.13","96.13","96.13","96.13","","-0.19%"
"08/26/2010","96.31","96.31","96.31","96.31","","-1.52%"
"08/25/2010","97.80","97.80","97.80","97.80","","-0.60%"
"08/24/2010","98.39","98.39","98.39","98.39","","-0.11%"
"08/23/2010","98.50","98.50","98.50","98.50","","-1.04%"
"08/20/2010","99.54","99.54","99.54","99.54","","-0.95%"
"08/19/2010","100.49","100.49","100.49","100.49","","-0.22%"
"08/18/2010","100.71","100.71","100.71","100.71","","0.67%"
"08/17/2010","100.04","100.04","100.04","100.04","","1.14%"
"08/16/2010","98.91","98.91","98.91","98.91","","0.83%"
"08/13/2010","98.10","98.10","98.10","98.10","","-0.77%"
"08/12/2010","98.86","98.86","98.86","98.86","","-2.57%"
"08/10/2010","101.47","101.47","101.47","101.47","","-0.78%"
"08/09/2010","102.27","102.27","102.27","102.27","","0.01%"
"08/06/2010","102.26","102.26","102.26","102.26","","0.10%"
"08/05/2010","102.16","102.16","102.16","102.16","","1.28%"
"08/03/2010","100.87","100.87","100.87","100.87","","1.77%"
"08/02/2010","99.12","99.12","99.12","99.12","","1.41%"
"07/30/2010","97.74","97.74","97.74","97.74","","0.83%"
"07/29/2010","96.94","96.94","96.94","96.94","","1.48%"
"07/28/2010","95.53","95.53","95.53","95.53","","0.29%"
"07/27/2010","95.25","95.25","95.25","95.25","","0.43%"
"07/26/2010","94.84","94.84","94.84","94.84","","-0.75%"
"07/23/2010","95.56","95.56","95.56","95.56","","-0.33%"
"07/22/2010","95.88","95.88","95.88","95.88","","0.01%"
"07/21/2010","95.87","95.87","95.87","95.87","","-0.85%"
"07/20/2010","96.69","96.69","96.69","96.69","","0.15%"
"07/19/2010","96.55","96.55","96.55","96.55","","-0.53%"
"07/16/2010","97.06","97.06","97.06","97.06","","0.58%"
"07/15/2010","96.50","96.50","96.50","96.50","","0.33%"
"07/14/2010","96.18","96.18","96.18","96.18","","0.84%"
"07/13/2010","95.38","95.38","95.38","95.38","","0.10%"
"07/12/2010","95.28","95.28","95.28","95.28","","0.20%"
"07/09/2010","95.09","95.09","95.09","95.09","","-0.16%"
"07/08/2010","95.24","95.24","95.24","95.24","","0.36%"
"07/07/2010","94.90","94.90","94.90","94.90","","-0.04%"
"07/06/2010","94.94","94.94","94.94","94.94","","0.23%"
"07/05/2010","94.72","94.72","94.72","94.72","","-0.29%"
"07/02/2010","95.00","95.00","95.00","95.00","","-0.03%"
"07/01/2010","95.03","95.03","95.03","95.03","","-0.07%"
"06/30/2010","95.10","95.10","95.10","95.10","","0.11%"
"06/29/2010","95.00","95.00","95.00","95.00","","0.38%"
"06/28/2010","94.64","94.64","94.64","94.64","","-0.10%"
"06/25/2010","94.73","94.73","94.73","94.73","","0.15%"
"06/24/2010","94.59","94.59","94.59","94.59","","0.53%"
"06/23/2010","94.09","94.09","94.09","94.09","","0.15%"
"06/22/2010","93.95","93.95","93.95","93.95","","0.11%"
"06/21/2010","93.85","93.85","93.85","93.85","","-0.50%"
"06/18/2010","94.32","94.32","94.32","94.32","","-0.07%"
"06/17/2010","94.39","94.39","94.39","94.39","","0.04%"
"06/16/2010","94.35","94.35","94.35","94.35","","0.44%"
"06/15/2010","93.94","93.94","93.94","93.94","","0.45%"
"06/14/2010","93.52","93.52","93.52","93.52","","0.36%"
"06/11/2010","93.18","93.18","93.18","93.18","","0.45%"
"06/10/2010","92.76","92.76","92.76","92.76","","0.35%"
"06/09/2010","92.44","92.44","92.44","92.44","","-0.46%"
"06/08/2010","92.87","92.87","92.87","92.87","","0.02%"
"06/07/2010","92.85","92.85","92.85","92.85","","-0.09%"
"06/04/2010","92.93","92.93","92.93","92.93","","0.30%"
"06/03/2010","92.65","92.65","92.65","92.65","","1.52%"
"06/02/2010","91.26","91.26","91.26","91.26","","-1.16%"
"05/31/2010","92.33","92.33","92.33","92.33","","0.51%"
"05/28/2010","91.86","91.86","91.86","91.86","","1.28%"
"05/27/2010","90.70","90.70","90.70","90.70","","-1.27%"
"05/26/2010","91.87","91.87","91.87","91.87","","-0.77%"
"05/25/2010","92.58","92.58","92.58","92.58","","-0.05%"
"05/24/2010","92.63","92.63","92.63","92.63","","0.38%"
"05/21/2010","92.28","92.28","92.28","92.28","","0.15%"
"05/20/2010","92.14","92.14","92.14","92.14","","0.05%"
"05/19/2010","92.09","92.09","92.09","92.09","","1.13%"
"05/18/2010","91.06","91.06","91.06","91.06","","0.22%"
"05/17/2010","90.86","90.86","90.86","90.86","","-0.30%"
"05/14/2010","91.13","91.13","91.13","91.13","","0.82%"
"05/13/2010","90.39","90.39","90.39","90.39","","0.50%"
"05/12/2010","89.94","89.94","89.94","89.94","","0.17%"
"05/11/2010","89.79","89.79","89.79","89.79","","-0.36%"
"05/10/2010","90.11","90.11","90.11","90.11","","-1.17%"
"05/07/2010","91.18","91.18","91.18","91.18","","-0.09%"
"05/06/2010","91.26","91.26","91.26","91.26","","0.80%"
"05/05/2010","90.54","90.54","90.54","90.54","","0.98%"
"05/04/2010","89.66","89.66","89.66","89.66","","-0.07%"
"05/03/2010","89.72","89.72","89.72","89.72","","-0.45%"
"04/30/2010","90.13","90.13","90.13","90.13","","-0.20%"
"04/29/2010","90.31","90.31","90.31","90.31","","-0.02%"
"04/28/2010","90.33","90.33","90.33","90.33","","-0.26%"
"04/27/2010","90.57","90.57","90.57","90.57","","0.28%"
"04/26/2010","90.32","90.32","90.32","90.32","","0.89%"
"04/23/2010","89.52","89.52","89.52","89.52","","0.90%"
"04/22/2010","88.72","88.72","88.72","88.72","","0.45%"
"04/21/2010","88.32","88.32","88.32","88.32","","0.91%"
"04/20/2010","87.52","87.52","87.52","87.52","","0.26%"
"04/19/2010","87.29","87.29","87.29","87.29","","-0.77%"
"04/16/2010","87.97","87.97","87.97","87.97","","0.07%"
"04/15/2010","87.91","87.91","87.91","87.91","","1.05%"
"04/14/2010","87.00","87.00","87.00","87.00","","1.06%"
"04/13/2010","86.09","86.09","86.09","86.09","","-0.02%"
"04/12/2010","86.11","86.11","86.11","86.11","","1.35%"
"04/09/2010","84.96","84.96","84.96","84.96","","0.00%"
"04/08/2010","84.96","84.96","84.96","84.96","","0.00%"
"04/07/2010","84.96","84.96","84.96","84.96","","0.00%"
"04/06/2010","84.96","84.96","84.96","84.96","","0.31%"
"04/01/2010","84.70","84.70","84.70","84.70","","0.32%"
"03/31/2010","84.43","84.43","84.43","84.43","","0.08%"
"03/30/2010","84.36","84.36","84.36","84.36","","0.99%"
"03/29/2010","83.53","83.53","83.53","83.53","","-0.58%"
"03/26/2010","84.02","84.02","84.02","84.02","","-0.11%"
"03/25/2010","84.11","84.11","84.11","84.11","","0.21%"
"03/24/2010","83.93","83.93","83.93","83.93","","0.43%"
"03/23/2010","83.57","83.57","83.57","83.57","","0.74%"
"03/22/2010","82.96","82.96","82.96","82.96","","0.68%"
"03/19/2010","82.40","82.40","82.40","82.40","","-1.10%"
"03/18/2010","83.32","83.32","83.32","83.32","","-0.49%"
"03/17/2010","83.73","83.73","83.73","83.73","","-0.20%"
"03/16/2010","83.90","83.90","83.90","83.90","","0.17%"
"03/15/2010","83.76","83.76","83.76","83.76","","0.56%"
"03/12/2010","83.29","83.29","83.29","83.29","","0.00%"
"03/11/2010","83.29","83.29","83.29","83.29","","0.64%"
"03/10/2010","82.76","82.76","82.76","82.76","","1.43%"
"03/09/2010","81.59","81.59","81.59","81.59","","0.74%"
"03/08/2010","80.99","80.99","80.99","80.99","","0.45%"
"03/05/2010","80.63","80.63","80.63","80.63","","0.27%"
"03/04/2010","80.41","80.41","80.41","80.41","","0.01%"
"03/03/2010","80.40","80.40","80.40","80.40","","0.50%"
"03/02/2010","80.00","80.00","80.00","80.00","","0.84%"
"03/01/2010","79.33","79.33","79.33","79.33","","0.19%"
"02/26/2010","79.18","79.18","79.18","79.18","","0.03%"
"02/25/2010","79.16","79.16","79.16","79.16","","0.23%"
"02/24/2010","78.98","78.98","78.98","78.98","","0.37%"
"02/23/2010","78.69","78.69","78.69","78.69","","0.09%"
"02/22/2010","78.62","78.62","78.62","78.62","","0.17%"
"02/19/2010","78.49","78.49","78.49","78.49","","0.46%"
"02/18/2010","78.13","78.13","78.13","78.13","","1.02%"
"02/17/2010","77.34","77.34","77.34","77.34","","-1.33%"
"02/16/2010","78.38","78.38","78.38","78.38","","-0.57%"
"02/15/2010","78.83","78.83","78.83","78.83","","-0.29%"
"02/12/2010","79.06","79.06","79.06","79.06","","0.01%"
"02/11/2010","79.05","79.05","79.05","79.05","","0.00%"
"02/10/2010","79.05","79.05","79.05","79.05","","-0.35%"
"02/09/2010","79.33","79.33","79.33","79.33","","-0.05%"
"02/08/2010","79.37","79.37","79.37","79.37","","-0.76%"
"02/05/2010","79.98","79.98","79.98","79.98","","0.29%"
"02/04/2010","79.75","79.75","79.75","79.75","","1.68%"
"02/03/2010","78.43","78.43","78.43","78.43","","1.45%"
"02/02/2010","77.31","77.31","77.31","77.31","","-0.81%"
"02/01/2010","77.94","77.94","77.94","77.94","","-0.27%"
"01/29/2010","78.15","78.15","78.15","78.15","","-1.01%"
"01/28/2010","78.95","78.95","78.95","78.95","","-1.02%"
"01/27/2010","79.76","79.76","79.76","79.76","","-0.29%"
"01/26/2010","79.99","79.99","79.99","79.99","","-0.04%"
"01/25/2010","80.02","80.02","80.02","80.02","","0.25%"
"01/22/2010","79.82","79.82","79.82","79.82","","-0.21%"
"01/21/2010","79.99","79.99","79.99","79.99","","-1.06%"
"01/20/2010","80.85","80.85","80.85","80.85","","-0.93%"
"01/19/2010","81.61","81.61","81.61","81.61","","1.44%"
"01/18/2010","80.45","80.45","80.45","80.45","","3.04%"
"01/15/2010","78.08","78.08","78.08","78.08","","-0.08%"
"01/14/2010","78.14","78.14","78.14","78.14","","2.48%"
"01/13/2010","76.25","76.25","76.25","76.25","","1.67%"
"01/12/2010","75.00","75.00","75.00","75.00","","0.44%"
"01/11/2010","74.67","74.67","74.67","74.67","","1.11%"
"01/08/2010","73.85","73.85","73.85","73.85","","0.31%"
